maintained,technique,is,PEALUP,and,the,number,is,20
pealup,20,pealup,20,cut,1,pealup,20,0
pealup,20,pealup,20,cut,2,pealup,20,-10
pealup,20,pealup,20,cut,3,pealup,20,0
pealup,20,pealup,20,cut,4,pealup,20,-10
pealup,20,pealup,20,cut,5,pealup,20,0
pealup,20,pealup,20,cut,6,pealup,20,-10
pealup,20,pealup,20,cut,7,pealup,20,0
pealup,20,pealup,20,cut,8,pealup,20,-10
pealup,20,pealup,20,cut,9,pealup,20,0
pealup,20,pealup,20,cut,10,pealup,20,-10
pealup,20,pealup,20,cut,11,pealup,20,0
pealup,20,pealup,20,cut,12,pealup,20,-10
pealup,20,pealup,20,cut,13,pealup,20,0
pealup,20,pealup,20,cut,14,pealup,20,-10
pealup,20,pealup,20,cut,15,pealup,20,0
pealup,20,pealup,20,cut,16,pealup,20,-10
pealup,20,pealup,20,cut,17,pealup,20,0
pealup,20,pealup,20,cut,18,pealup,20,-10
pealup,20,pealup,20,cut,19,pealup,20,0
pealup,20,pealup,20,cut,20,pealup,20,-10
pealup,20,pealup,20,cut,21,pealup,20,-10
pealup,20,pealup,20,cut,22,pealup,20,-10
pealup,20,pealup,20,cut,23,pealup,20,-10
pealup,20,pealup,20,cut,24,pealup,20,-10
pealup,20,pealup,20,cut,25,pealup,20,-10
pealup,20,pealup,20,cut,26,pealup,20,-10
pealup,20,pealup,20,cut,27,pealup,20,-10
pealup,20,pealup,20,cut,28,pealup,20,-10
pealup,20,pealup,20,cut,29,pealup,20,-10
pealup,20,pealup,20,cut,30,pealup,20,-10
pealup,20,pealup,20,cut,31,pealup,20,-10
pealup,20,pealup,20,cut,32,pealup,20,-10
pealup,20,pealup,20,cut,33,pealup,20,0
pealup,20,pealup,20,cut,34,pealup,20,-10
pealup,20,pealup,20,cut,35,pealup,20,0
pealup,20,pealup,20,cut,36,pealup,20,-10
pealup,20,pealup,20,cut,37,pealup,20,0
pealup,20,pealup,20,cut,38,pealup,20,-10
pealup,20,pealup,20,cut,39,pealup,20,0
pealup,20,pealup,20,cut,40,pealup,20,-10
pealup,20,pealup,20,cut,41,pealup,20,0
pealup,20,pealup,20,cut,42,pealup,20,-10
pealup,20,pealup,20,cut,43,pealup,20,0
pealup,20,pealup,20,cut,44,pealup,20,-10
pealup,20,pealup,20,cut,45,pealup,20,0
pealup,20,pealup,20,cut,46,pealup,20,-10
pealup,20,pealup,20,cut,47,pealup,20,0
pealup,20,pealup,20,cut,48,pealup,20,-10
pealup,20,pealup,20,cut,49,pealup,20,0
pealup,20,pealup,20,cut,50,pealup,20,-10
pealup,20,pealup,20,cut,51,pealup,20,0
pealup,20,pealup,20,slipcut,2,pealup,20,290
pealup,20,pealup,20,slipcut,3,pealup,20,280
pealup,20,pealup,20,slipcut,4,pealup,20,270
pealup,20,pealup,20,slipcut,5,pealup,20,260
pealup,20,pealup,20,slipcut,6,pealup,20,250
pealup,20,pealup,20,slipcut,7,pealup,20,240
pealup,20,pealup,20,slipcut,8,pealup,20,230
pealup,20,pealup,20,slipcut,9,pealup,20,220
pealup,20,pealup,20,slipcut,10,pealup,20,210
pealup,20,pealup,20,slipcut,11,pealup,20,200
pealup,20,pealup,20,slipcut,12,pealup,20,190
pealup,20,pealup,20,slipcut,13,pealup,20,180
pealup,20,pealup,20,slipcut,14,pealup,20,170
pealup,20,pealup,20,slipcut,15,pealup,20,160
pealup,20,pealup,20,slipcut,16,pealup,20,150
pealup,20,pealup,20,slipcut,17,pealup,20,140
pealup,20,pealup,20,slipcut,18,pealup,20,130
pealup,20,pealup,20,slipcut,19,pealup,20,120
pealup,20,pealup,20,slipcut,20,pealup,20,110
pealup,20,pealup,20,slipcut,21,pealup,20,100
pealup,20,pealup,20,slipcut,22,pealup,20,90
pealup,20,pealup,20,slipcut,23,pealup,20,80
pealup,20,pealup,20,slipcut,24,pealup,20,70
pealup,20,pealup,20,slipcut,25,pealup,20,60
pealup,20,pealup,20,slipcut,26,pealup,20,50
pealup,20,pealup,20,slipcut,27,pealup,20,40
pealup,20,pealup,20,slipcut,28,pealup,20,30
pealup,20,pealup,20,slipcut,29,pealup,20,20
pealup,20,pealup,20,slipcut,30,pealup,20,10
pealup,20,pealup,20,slipcut,31,pealup,20,0
pealup,20,pealup,20,slipcut,32,pealup,20,-10
pealup,20,pealup,20,slipcut,33,pealup,20,-10
pealup,20,pealup,20,slipcut,34,pealup,20,-10
pealup,20,pealup,20,slipcut,35,pealup,20,-10
pealup,20,pealup,20,slipcut,36,pealup,20,-10
pealup,20,pealup,20,slipcut,37,pealup,20,-10
pealup,20,pealup,20,slipcut,38,pealup,20,-10
pealup,20,pealup,20,slipcut,39,pealup,20,-10
pealup,20,pealup,20,slipcut,40,pealup,20,-10
pealup,20,pealup,20,slipcut,41,pealup,20,-10
pealup,20,pealup,20,slipcut,42,pealup,20,-10
pealup,20,pealup,20,slipcut,43,pealup,20,0
pealup,20,pealup,20,slipcut,44,pealup,20,0
pealup,20,pealup,20,slipcut,45,pealup,20,0
pealup,20,pealup,20,slipcut,46,pealup,20,0
pealup,20,pealup,20,slipcut,47,pealup,20,0
pealup,20,pealup,20,slipcut,48,pealup,20,0
pealup,20,pealup,20,slipcut,49,pealup,20,0
pealup,20,pealup,20,slipcut,50,pealup,20,0
pealup,20,pealup,20,slipcut,51,pealup,20,0
pealup,20,pealup,20,slipcut,2,pealup,20,310
pealup,20,pealup,20,slipcut,3,pealup,20,310
pealup,20,pealup,20,slipcut,4,pealup,20,310
pealup,20,pealup,20,slipcut,5,pealup,20,310
pealup,20,pealup,20,slipcut,6,pealup,20,310
pealup,20,pealup,20,slipcut,7,pealup,20,310
pealup,20,pealup,20,slipcut,8,pealup,20,310
pealup,20,pealup,20,slipcut,9,pealup,20,310
pealup,20,pealup,20,slipcut,10,pealup,20,310
pealup,20,pealup,20,slipcut,11,pealup,20,320
pealup,20,pealup,20,slipcut,12,pealup,20,320
pealup,20,pealup,20,slipcut,13,pealup,20,320
pealup,20,pealup,20,slipcut,14,pealup,20,320
pealup,20,pealup,20,slipcut,15,pealup,20,320
pealup,20,pealup,20,slipcut,16,pealup,20,320
pealup,20,pealup,20,slipcut,17,pealup,20,320
pealup,20,pealup,20,slipcut,18,pealup,20,320
pealup,20,pealup,20,slipcut,19,pealup,20,320
pealup,20,pealup,20,slipcut,20,pealup,20,330
pealup,20,pealup,20,slipcut,21,pealup,20,310
pealup,20,pealup,20,slipcut,22,pealup,20,300
pealup,20,pealup,20,slipcut,23,pealup,20,290
pealup,20,pealup,20,slipcut,24,pealup,20,280
pealup,20,pealup,20,slipcut,25,pealup,20,270
pealup,20,pealup,20,slipcut,26,pealup,20,260
pealup,20,pealup,20,slipcut,27,pealup,20,250
pealup,20,pealup,20,slipcut,28,pealup,20,240
pealup,20,pealup,20,slipcut,29,pealup,20,230
pealup,20,pealup,20,slipcut,30,pealup,20,220
pealup,20,pealup,20,slipcut,31,pealup,20,210
pealup,20,pealup,20,slipcut,32,pealup,20,200
pealup,20,pealup,20,slipcut,33,pealup,20,190
pealup,20,pealup,20,slipcut,34,pealup,20,180
pealup,20,pealup,20,slipcut,35,pealup,20,170
pealup,20,pealup,20,slipcut,36,pealup,20,160
pealup,20,pealup,20,slipcut,37,pealup,20,150
pealup,20,pealup,20,slipcut,38,pealup,20,140
pealup,20,pealup,20,slipcut,39,pealup,20,130
pealup,20,pealup,20,slipcut,40,pealup,20,120
pealup,20,pealup,20,slipcut,41,pealup,20,110
pealup,20,pealup,20,slipcut,42,pealup,20,100
pealup,20,pealup,20,slipcut,43,pealup,20,90
pealup,20,pealup,20,slipcut,44,pealup,20,80
pealup,20,pealup,20,slipcut,45,pealup,20,70
pealup,20,pealup,20,slipcut,46,pealup,20,60
pealup,20,pealup,20,slipcut,47,pealup,20,50
pealup,20,pealup,20,slipcut,48,pealup,20,40
pealup,20,pealup,20,slipcut,49,pealup,20,30
pealup,20,pealup,20,slipcut,50,pealup,20,20
pealup,20,pealup,20,slipcut,51,pealup,20,10
pealup,20,pealup,20,peal,2,pealup,20,290
pealup,20,pealup,20,peal,3,pealup,20,290
pealup,20,pealup,20,peal,4,pealup,20,270
pealup,20,pealup,20,peal,5,pealup,20,270
pealup,20,pealup,20,peal,6,pealup,20,250
pealup,20,pealup,20,peal,7,pealup,20,250
pealup,20,pealup,20,peal,8,pealup,20,230
pealup,20,pealup,20,peal,9,pealup,20,230
pealup,20,pealup,20,peal,10,pealup,20,210
pealup,20,pealup,20,peal,11,pealup,20,210
pealup,20,pealup,20,peal,12,pealup,20,190
pealup,20,pealup,20,peal,13,pealup,20,190
pealup,20,pealup,20,peal,14,pealup,20,170
pealup,20,pealup,20,peal,15,pealup,20,170
pealup,20,pealup,20,peal,16,pealup,20,150
pealup,20,pealup,20,peal,17,pealup,20,150
pealup,20,pealup,20,peal,18,pealup,20,130
pealup,20,pealup,20,peal,19,pealup,20,130
pealup,20,pealup,20,peal,20,pealup,20,110
pealup,20,pealup,20,peal,21,pealup,20,110
pealup,20,pealup,20,peal,22,pealup,20,90
pealup,20,pealup,20,peal,23,pealup,20,90
pealup,20,pealup,20,peal,24,pealup,20,70
pealup,20,pealup,20,peal,25,pealup,20,70
pealup,20,pealup,20,peal,26,pealup,20,50
pealup,20,pealup,20,peal,27,pealup,20,50
pealup,20,pealup,20,peal,28,pealup,20,30
pealup,20,pealup,20,peal,29,pealup,20,30
pealup,20,pealup,20,peal,30,pealup,20,10
pealup,20,pealup,20,peal,31,pealup,20,10
pealup,20,pealup,20,peal,32,pealup,20,-10
pealup,20,pealup,20,peal,33,pealup,20,0
pealup,20,pealup,20,peal,34,pealup,20,-10
pealup,20,pealup,20,peal,35,pealup,20,0
pealup,20,pealup,20,peal,36,pealup,20,-10
pealup,20,pealup,20,peal,37,pealup,20,0
pealup,20,pealup,20,peal,38,pealup,20,-10
pealup,20,pealup,20,peal,39,pealup,20,0
pealup,20,pealup,20,peal,40,pealup,20,-10
pealup,20,pealup,20,peal,41,pealup,20,0
pealup,20,pealup,20,peal,42,pealup,20,-10
pealup,20,pealup,20,peal,43,pealup,20,0
pealup,20,pealup,20,peal,44,pealup,20,-10
pealup,20,pealup,20,peal,45,pealup,20,0
pealup,20,pealup,20,peal,46,pealup,20,-10
pealup,20,pealup,20,peal,47,pealup,20,0
pealup,20,pealup,20,peal,48,pealup,20,-10
pealup,20,pealup,20,peal,49,pealup,20,0
pealup,20,pealup,20,peal,50,pealup,20,-10
pealup,20,pealup,20,peal,51,pealup,20,0
pealup,20,pealup,20,pealup,2,pealup,20,310
pealup,20,pealup,20,pealup,3,pealup,20,310
pealup,20,pealup,20,pealup,4,pealup,20,310
pealup,20,pealup,20,pealup,5,pealup,20,310
pealup,20,pealup,20,pealup,6,pealup,20,310
pealup,20,pealup,20,pealup,7,pealup,20,310
pealup,20,pealup,20,pealup,8,pealup,20,310
pealup,20,pealup,20,pealup,9,pealup,20,310
pealup,20,pealup,20,pealup,10,pealup,20,310
pealup,20,pealup,20,pealup,11,pealup,20,310
pealup,20,pealup,20,pealup,12,pealup,20,310
pealup,20,pealup,20,pealup,13,pealup,20,310
pealup,20,pealup,20,pealup,14,pealup,20,310
pealup,20,pealup,20,pealup,15,pealup,20,310
pealup,20,pealup,20,pealup,16,pealup,20,310
pealup,20,pealup,20,pealup,17,pealup,20,310
pealup,20,pealup,20,pealup,18,pealup,20,310
pealup,20,pealup,20,pealup,19,pealup,20,310
pealup,20,pealup,20,pealup,20,pealup,20,510
pealup,20,pealup,20,pealup,21,pealup,20,300
pealup,20,pealup,20,pealup,22,pealup,20,290
pealup,20,pealup,20,pealup,23,pealup,20,280
pealup,20,pealup,20,pealup,24,pealup,20,270
pealup,20,pealup,20,pealup,25,pealup,20,260
pealup,20,pealup,20,pealup,26,pealup,20,250
pealup,20,pealup,20,pealup,27,pealup,20,240
pealup,20,pealup,20,pealup,28,pealup,20,230
pealup,20,pealup,20,pealup,29,pealup,20,220
pealup,20,pealup,20,pealup,30,pealup,20,210
pealup,20,pealup,20,pealup,31,pealup,20,200
pealup,20,pealup,20,pealup,32,pealup,20,190
pealup,20,pealup,20,pealup,33,pealup,20,180
pealup,20,pealup,20,pealup,34,pealup,20,170
pealup,20,pealup,20,pealup,35,pealup,20,160
pealup,20,pealup,20,pealup,36,pealup,20,150
pealup,20,pealup,20,pealup,37,pealup,20,140
pealup,20,pealup,20,pealup,38,pealup,20,130
pealup,20,pealup,20,pealup,39,pealup,20,120
pealup,20,pealup,20,pealup,40,pealup,20,110
pealup,20,pealup,20,pealup,41,pealup,20,110
pealup,20,pealup,20,pealup,42,pealup,20,90
pealup,20,pealup,20,pealup,43,pealup,20,90
pealup,20,pealup,20,pealup,44,pealup,20,70
pealup,20,pealup,20,pealup,45,pealup,20,70
pealup,20,pealup,20,pealup,46,pealup,20,50
pealup,20,pealup,20,pealup,47,pealup,20,50
pealup,20,pealup,20,pealup,48,pealup,20,30
pealup,20,pealup,20,pealup,49,pealup,20,30
pealup,20,pealup,20,pealup,50,pealup,20,10
pealup,20,pealup,20,pealup,51,pealup,20,10
pealup,20,pealup,20,infaro,10,pealup,20,110
pealup,20,pealup,20,infaro,11,pealup,20,90
pealup,20,pealup,20,infaro,12,pealup,20,70
pealup,20,pealup,20,infaro,13,pealup,20,50
pealup,20,pealup,20,infaro,14,pealup,20,30
pealup,20,pealup,20,infaro,15,pealup,20,10
pealup,20,pealup,20,infaro,16,pealup,20,-10
pealup,20,pealup,20,infaro,17,pealup,20,-10
pealup,20,pealup,20,infaro,18,pealup,20,-10
pealup,20,pealup,20,infaro,19,pealup,20,-10
pealup,20,pealup,20,infaro,20,pealup,20,-10
pealup,20,pealup,20,infaro,21,pealup,20,-10
pealup,20,pealup,20,infaro,22,pealup,20,-10
pealup,20,pealup,20,infaro,23,pealup,20,0
pealup,20,pealup,20,infaro,24,pealup,20,-10
pealup,20,pealup,20,infaro,25,pealup,20,-10
pealup,20,pealup,20,infaro,26,pealup,20,0
pealup,20,pealup,20,infaro,27,pealup,20,-10
pealup,20,pealup,20,infaro,28,pealup,20,-10
pealup,20,pealup,20,infaro,29,pealup,20,0
pealup,20,pealup,20,infaro,30,pealup,20,-10
pealup,20,pealup,20,infaro,31,pealup,20,-10
pealup,20,pealup,20,infaro,32,pealup,20,0
pealup,20,pealup,20,infaro,33,pealup,20,0
pealup,20,pealup,20,infaro,34,pealup,20,-10
pealup,20,pealup,20,infaro,35,pealup,20,10
pealup,20,pealup,20,infaro,36,pealup,20,-10
pealup,20,pealup,20,infaro,37,pealup,20,0
pealup,20,pealup,20,infaro,38,pealup,20,-10
pealup,20,pealup,20,infaro,39,pealup,20,0
pealup,20,pealup,20,infaro,40,pealup,20,-10
pealup,20,pealup,20,infaro,41,pealup,20,0
pealup,20,pealup,20,infaro,42,pealup,20,-10
pealup,20,pealup,20,infaroup,10,pealup,20,330
pealup,20,pealup,20,infaroup,11,pealup,20,300
pealup,20,pealup,20,infaroup,12,pealup,20,280
pealup,20,pealup,20,infaroup,13,pealup,20,270
pealup,20,pealup,20,infaroup,14,pealup,20,240
pealup,20,pealup,20,infaroup,15,pealup,20,220
pealup,20,pealup,20,infaroup,16,pealup,20,210
pealup,20,pealup,20,infaroup,17,pealup,20,180
pealup,20,pealup,20,infaroup,18,pealup,20,160
pealup,20,pealup,20,infaroup,19,pealup,20,150
pealup,20,pealup,20,infaroup,20,pealup,20,120
pealup,20,pealup,20,infaroup,21,pealup,20,100
pealup,20,pealup,20,infaroup,22,pealup,20,80
pealup,20,pealup,20,infaroup,23,pealup,20,60
pealup,20,pealup,20,infaroup,24,pealup,20,40
pealup,20,pealup,20,infaroup,25,pealup,20,20
pealup,20,pealup,20,infaroup,26,pealup,20,0
pealup,20,pealup,20,infaroup,27,pealup,20,0
pealup,20,pealup,20,infaroup,28,pealup,20,0
pealup,20,pealup,20,infaroup,29,pealup,20,0
pealup,20,pealup,20,infaroup,30,pealup,20,0
pealup,20,pealup,20,infaroup,31,pealup,20,0
pealup,20,pealup,20,infaroup,32,pealup,20,0
pealup,20,pealup,20,infaroup,33,pealup,20,0
pealup,20,pealup,20,infaroup,34,pealup,20,0
pealup,20,pealup,20,infaroup,35,pealup,20,0
pealup,20,pealup,20,infaroup,36,pealup,20,0
pealup,20,pealup,20,infaroup,37,pealup,20,0
pealup,20,pealup,20,infaroup,38,pealup,20,0
pealup,20,pealup,20,infaroup,39,pealup,20,0
pealup,20,pealup,20,infaroup,40,pealup,20,0
pealup,20,pealup,20,infaroup,41,pealup,20,0
pealup,20,pealup,20,infaroup,42,pealup,20,0
pealup,20,pealup,20,outfaro,10,pealup,20,130
pealup,20,pealup,20,outfaro,11,pealup,20,110
pealup,20,pealup,20,outfaro,12,pealup,20,90
pealup,20,pealup,20,outfaro,13,pealup,20,70
pealup,20,pealup,20,outfaro,14,pealup,20,50
pealup,20,pealup,20,outfaro,15,pealup,20,30
pealup,20,pealup,20,outfaro,16,pealup,20,10
pealup,20,pealup,20,outfaro,17,pealup,20,0
pealup,20,pealup,20,outfaro,18,pealup,20,0
pealup,20,pealup,20,outfaro,19,pealup,20,0
pealup,20,pealup,20,outfaro,20,pealup,20,0
pealup,20,pealup,20,outfaro,21,pealup,20,0
pealup,20,pealup,20,outfaro,22,pealup,20,10
pealup,20,pealup,20,outfaro,23,pealup,20,0
pealup,20,pealup,20,outfaro,24,pealup,20,0
pealup,20,pealup,20,outfaro,25,pealup,20,10
pealup,20,pealup,20,outfaro,26,pealup,20,0
pealup,20,pealup,20,outfaro,27,pealup,20,0
pealup,20,pealup,20,outfaro,28,pealup,20,10
pealup,20,pealup,20,outfaro,29,pealup,20,0
pealup,20,pealup,20,outfaro,30,pealup,20,0
pealup,20,pealup,20,outfaro,31,pealup,20,10
pealup,20,pealup,20,outfaro,32,pealup,20,0
pealup,20,pealup,20,outfaro,33,pealup,20,10
pealup,20,pealup,20,outfaro,34,pealup,20,10
pealup,20,pealup,20,outfaro,35,pealup,20,10
pealup,20,pealup,20,outfaro,36,pealup,20,0
pealup,20,pealup,20,outfaro,37,pealup,20,10
pealup,20,pealup,20,outfaro,38,pealup,20,0
pealup,20,pealup,20,outfaro,39,pealup,20,10
pealup,20,pealup,20,outfaro,40,pealup,20,0
pealup,20,pealup,20,outfaro,41,pealup,20,10
pealup,20,pealup,20,outfaro,42,pealup,20,0
pealup,20,pealup,20,outfaroup,10,pealup,20,310
pealup,20,pealup,20,outfaroup,11,pealup,20,300
pealup,20,pealup,20,outfaroup,12,pealup,20,290
pealup,20,pealup,20,outfaroup,13,pealup,20,260
pealup,20,pealup,20,outfaroup,14,pealup,20,240
pealup,20,pealup,20,outfaroup,15,pealup,20,230
pealup,20,pealup,20,outfaroup,16,pealup,20,200
pealup,20,pealup,20,outfaroup,17,pealup,20,180
pealup,20,pealup,20,outfaroup,18,pealup,20,170
pealup,20,pealup,20,outfaroup,19,pealup,20,140
pealup,20,pealup,20,outfaroup,20,pealup,20,120
pealup,20,pealup,20,outfaroup,21,pealup,20,100
pealup,20,pealup,20,outfaroup,22,pealup,20,80
pealup,20,pealup,20,outfaroup,23,pealup,20,60
pealup,20,pealup,20,outfaroup,24,pealup,20,40
pealup,20,pealup,20,outfaroup,25,pealup,20,20
pealup,20,pealup,20,outfaroup,26,pealup,20,0
pealup,20,pealup,20,outfaroup,27,pealup,20,-10
pealup,20,pealup,20,outfaroup,28,pealup,20,-10
pealup,20,pealup,20,outfaroup,29,pealup,20,-10
pealup,20,pealup,20,outfaroup,30,pealup,20,-10
pealup,20,pealup,20,outfaroup,31,pealup,20,-10
pealup,20,pealup,20,outfaroup,32,pealup,20,-10
pealup,20,pealup,20,outfaroup,33,pealup,20,-10
pealup,20,pealup,20,outfaroup,34,pealup,20,-10
pealup,20,pealup,20,outfaroup,35,pealup,20,-10
pealup,20,pealup,20,outfaroup,36,pealup,20,-10
pealup,20,pealup,20,outfaroup,37,pealup,20,-10
pealup,20,pealup,20,outfaroup,38,pealup,20,-10
pealup,20,pealup,20,outfaroup,39,pealup,20,-10
pealup,20,pealup,20,outfaroup,40,pealup,20,-10
pealup,20,pealup,20,outfaroup,41,pealup,20,-10
pealup,20,pealup,20,outfaroup,42,pealup,20,-10
